Dataset,Metric,Algorithm,Min Samples,Silhouette,ARI,DBI,Purity,Num Clusters,Time (s)
satimage,manhattan,ball_tree,9,0.6225766841558579,-0.0008250349225994,0.5510889823003493,0.2382284382284382,2,32.15143132209778
satimage,manhattan,ball_tree,10,,-0.0003646331814918,,0.2382284382284382,1,32.0003125667572
satimage,manhattan,ball_tree,11,,0.0,,0.2382284382284382,1,31.8843162059784
satimage,manhattan,ball_tree,12,,0.0,,0.2382284382284382,1,32.1833176612854
satimage,manhattan,ball_tree,13,,0.0,,0.2382284382284382,1,32.053314208984375
satimage,manhattan,ball_tree,14,,0.0,,0.2382284382284382,1,31.994704246521
satimage,manhattan,ball_tree,15,,0.0,,0.2382284382284382,1,31.9807026386261
satimage,manhattan,brute,2,0.1626625488762045,0.0198926539679737,1.1588072025776854,0.5064491064491065,851,374.63579201698303
satimage,manhattan,brute,3,0.1982638644197261,0.0130325098901698,1.308787563103698,0.367987567987568,265,373.6817390918732
satimage,manhattan,brute,4,0.2866395728876869,0.0057012611806944,1.199180827178364,0.2988344988344988,86,375.1377911567688
satimage,manhattan,brute,5,0.3484231323058422,0.0032622474208215,1.053566875650879,0.2758352758352758,50,262.1798942089081
satimage,manhattan,brute,6,0.3762782335660753,0.0040069424881843,1.0747871430851028,0.261072261072261,21,373.73778915405273
satimage,manhattan,brute,7,0.4213934601575367,0.0004706701167078,1.0762182271858478,0.2531468531468531,13,372.3422226905823
satimage,manhattan,brute,8,0.7771666424354545,-0.0006292020350301,0.3288076377077744,0.2436674436674436,5,376.8973138332367
satimage,manhattan,brute,9,0.6225766841558579,-0.0008250349225994,0.5510889823003493,0.2382284382284382,2,371.6352183818817
satimage,manhattan,brute,10,,-0.0003646331814918,,0.2382284382284382,1,372.0792229175568
satimage,manhattan,brute,11,,0.0,,0.2382284382284382,1,377.16231417655945
satimage,manhattan,brute,12,,0.0,,0.2382284382284382,1,372.46279096603394
satimage,manhattan,brute,13,,0.0,,0.2382284382284382,1,373.05579113960266
satimage,manhattan,brute,14,,0.0,,0.2382284382284382,1,372.41719603538513
satimage,manhattan,brute,15,,0.0,,0.2382284382284382,1,371.92619466781616
satimage,manhattan,kd_tree,2,0.1626625488762045,0.0198926539679737,1.1588072025776854,0.5064491064491065,851,31.920891046524048
satimage,manhattan,kd_tree,3,0.1982638644197261,0.0130325098901698,1.308787563103698,0.367987567987568,265,31.95988869667053
satimage,manhattan,kd_tree,4,0.2866395728876869,0.0057012611806944,1.199180827178364,0.2988344988344988,86,31.39563608169556
satimage,manhattan,kd_tree,5,0.3484231323058422,0.0032622474208215,1.053566875650879,0.2758352758352758,50,31.477636575698853
satimage,manhattan,kd_tree,6,0.3762782335660753,0.0040069424881843,1.0747871430851028,0.261072261072261,21,31.11941885948181
satimage,manhattan,kd_tree,7,0.4213934601575367,0.0004706701167078,1.0762182271858478,0.2531468531468531,13,31.136414289474487
satimage,manhattan,kd_tree,8,0.7771666424354545,-0.0006292020350301,0.3288076377077744,0.2436674436674436,5,41.53364038467407
satimage,manhattan,kd_tree,9,0.6225766841558579,-0.0008250349225994,0.5510889823003493,0.2382284382284382,2,42.47457218170166
satimage,manhattan,kd_tree,10,,-0.0003646331814918,,0.2382284382284382,1,42.737571001052856
satimage,manhattan,kd_tree,11,,0.0,,0.2382284382284382,1,42.49757266044617
satimage,manhattan,kd_tree,12,,0.0,,0.2382284382284382,1,43.0505735874176
satimage,manhattan,kd_tree,13,,0.0,,0.2382284382284382,1,43.048043966293335
satimage,manhattan,kd_tree,14,,0.0,,0.2382284382284382,1,36.51441478729248
satimage,manhattan,kd_tree,15,,0.0,,0.2382284382284382,1,36.69041442871094
splice,chebyshev,ball_tree,2,,7.463550237260977e-05,,0.550232867598137,1,49.569111585617065
splice,chebyshev,ball_tree,3,,0.0,,0.550232867598137,1,47.758580446243286
splice,chebyshev,ball_tree,4,,0.0,,0.550232867598137,1,37.32926654815674
splice,chebyshev,ball_tree,5,,0.0,,0.550232867598137,1,36.399521589279175
splice,chebyshev,ball_tree,6,,0.0,,0.550232867598137,1,29.394293308258057
splice,chebyshev,ball_tree,7,,0.0,,0.550232867598137,1,29.231788873672485
splice,chebyshev,ball_tree,8,,0.0,,0.550232867598137,1,28.4849910736084
splice,chebyshev,ball_tree,9,,0.0,,0.550232867598137,1,28.097946643829346
splice,chebyshev,ball_tree,10,,0.0,,0.550232867598137,1,27.35719084739685
splice,chebyshev,ball_tree,11,,0.0,,0.550232867598137,1,27.1382737159729
splice,chebyshev,ball_tree,12,,0.0,,0.550232867598137,1,27.669649600982662
splice,chebyshev,ball_tree,13,,0.0,,0.550232867598137,1,27.021323204040527
splice,chebyshev,ball_tree,14,,0.0,,0.550232867598137,1,26.73525595664978
splice,chebyshev,ball_tree,15,,0.0,,0.550232867598137,1,33.580522537231445
splice,chebyshev,brute,2,,7.463550237260977e-05,,0.550232867598137,1,153.2224245071411
splice,chebyshev,brute,3,,0.0,,0.550232867598137,1,146.9052276611328
splice,chebyshev,brute,4,,0.0,,0.550232867598137,1,141.34015607833862
splice,chebyshev,brute,5,,0.0,,0.550232867598137,1,138.95736384391785
splice,chebyshev,brute,6,,0.0,,0.550232867598137,1,135.1131534576416
splice,chebyshev,brute,7,,0.0,,0.550232867598137,1,129.32786202430725
splice,chebyshev,brute,8,,0.0,,0.550232867598137,1,127.60203576087952
splice,chebyshev,brute,9,,0.0,,0.550232867598137,1,125.67495012283324
splice,chebyshev,brute,10,,0.0,,0.550232867598137,1,123.07395029067992
splice,chebyshev,brute,11,,0.0,,0.550232867598137,1,120.07625603675842
splice,chebyshev,brute,12,,0.0,,0.550232867598137,1,102.93152141571044
splice,chebyshev,brute,13,,0.0,,0.550232867598137,1,117.2463903427124
splice,chebyshev,brute,14,,0.0,,0.550232867598137,1,116.76138877868652
splice,chebyshev,brute,15,,0.0,,0.550232867598137,1,116.20938777923584
splice,chebyshev,kd_tree,2,,7.463550237260977e-05,,0.550232867598137,1,40.98071265220642
splice,chebyshev,kd_tree,3,,0.0,,0.550232867598137,1,61.284995794296265
splice,chebyshev,kd_tree,4,,0.0,,0.550232867598137,1,47.99780035018921
splice,chebyshev,kd_tree,5,,0.0,,0.550232867598137,1,43.43858695030213
splice,chebyshev,kd_tree,6,,0.0,,0.550232867598137,1,51.52027106285095
splice,chebyshev,kd_tree,7,,0.0,,0.550232867598137,1,51.5326726436615
splice,chebyshev,kd_tree,8,,0.0,,0.550232867598137,1,60.30181121826172
splice,chebyshev,kd_tree,9,,0.0,,0.550232867598137,1,46.24533939361572
splice,chebyshev,kd_tree,10,,0.0,,0.550232867598137,1,54.30687880516052
splice,chebyshev,kd_tree,11,,0.0,,0.550232867598137,1,55.44971132278442
splice,chebyshev,kd_tree,12,,0.0,,0.550232867598137,1,52.63263821601868
splice,chebyshev,kd_tree,13,,0.0,,0.550232867598137,1,47.92888069152832
splice,chebyshev,kd_tree,14,,0.0,,0.550232867598137,1,52.44281888008118
splice,chebyshev,kd_tree,15,,0.0,,0.550232867598137,1,51.884811878204346
splice,euclidean,ball_tree,2,0.3918421510403774,0.1806152964732017,0.9933334746921128,0.6906187624750499,169,41.30188250541687
splice,euclidean,ball_tree,3,0.422324435972515,0.1116120195930732,1.0115902835230757,0.6377245508982036,64,41.87493944168091
splice,euclidean,ball_tree,4,0.4472790349127982,0.0778872808214118,0.960189432860472,0.6114437791084497,33,38.81876301765442
splice,euclidean,ball_tree,5,0.4413056237913755,0.0611759851890753,0.9809423266295524,0.5988023952095808,21,38.060765743255615
splice,euclidean,ball_tree,6,0.4455187199328854,0.0478590701209443,1.0556445771191216,0.5884896872920825,14,38.402233600616455
splice,euclidean,ball_tree,7,0.376761645364803,0.0287803737641631,1.2060796461378076,0.571523619427811,6,38.30923175811768
splice,euclidean,ball_tree,8,0.4412614886856008,0.0191751447602389,0.9764465994898404,0.5658682634730539,4,40.45358443260193
splice,euclidean,ball_tree,9,0.3936057276462247,0.015928006557658,1.0748024390185689,0.5632069194943446,3,40.71964240074158
splice,euclidean,ball_tree,10,0.3367281530076506,0.0184115600469428,1.2245560961786397,0.5652029274783765,3,38.96483850479126
splice,euclidean,ball_tree,11,0.3491014472824024,0.0175908229693259,1.2029698435537242,0.5645375914836993,3,38.94637727737427
splice,euclidean,ball_tree,12,0.3349467597854364,0.0184409439135593,1.2619682081630317,0.5652029274783765,3,37.1371123790741
splice,euclidean,ball_tree,13,,0.0060734760962108,,0.5552228875582169,1,37.03352165222168
splice,euclidean,ball_tree,14,,0.0,,0.550232867598137,1,38.410524129867554
splice,euclidean,ball_tree,15,,0.0,,0.550232867598137,1,38.34652328491211
splice,euclidean,brute,2,0.3918421510403774,0.1806152964732017,0.9933334746921128,0.6906187624750499,169,358.18760418891907
splice,euclidean,brute,3,0.422324435972515,0.1116120195930732,1.0115902835230757,0.6377245508982036,64,356.9076039791107
splice,euclidean,brute,4,0.4472790349127982,0.0778872808214118,0.960189432860472,0.6114437791084497,33,357.7100827693939
splice,euclidean,brute,5,0.4413056237913755,0.0611759851890753,0.9809423266295524,0.5988023952095808,21,360.48360800743103
splice,euclidean,brute,6,0.4455187199328854,0.0478590701209443,1.0556445771191216,0.5884896872920825,14,357.7279577255249
splice,euclidean,brute,7,0.376761645364803,0.0287803737641631,1.2060796461378076,0.571523619427811,6,358.5795691013336
splice,euclidean,brute,8,0.4412614886856008,0.0191751447602389,0.9764465994898404,0.5658682634730539,4,360.5274860858917
splice,euclidean,brute,9,0.3936057276462247,0.015928006557658,1.0748024390185689,0.5632069194943446,3,359.71748447418213
splice,euclidean,brute,10,0.3367281530076506,0.0184115600469428,1.2245560961786397,0.5652029274783765,3,361.7661995887756
splice,euclidean,brute,11,0.3491014472824024,0.0175908229693259,1.2029698435537242,0.5645375914836993,3,212.16102862358093
splice,euclidean,brute,12,0.3349467597854364,0.0184409439135593,1.2619682081630317,0.5652029274783765,3,368.98831701278687
splice,euclidean,brute,13,,0.0060734760962108,,0.5552228875582169,1,368.0663170814514
