k,m,xi,Adjusted Rand Index,Davies-Bouldin Index,Silhouette Score,Time (s),Iterations
11,2.0,0.5,0.1602675906727863,1.721475964525316,0.1621598546798739,0.3117282390594482,29
11,2.0,0.7,0.1604923307663393,1.663123972552304,0.1581401149045482,0.4348328113555908,42
11,2.5,0.3,0.1742382632776672,1.789348721077978,0.1436026563636461,0.2918319702148437,27
11,2.5,0.5,0.1639989807614927,1.689048041140108,0.1568955443162067,0.7822916507720947,78
11,2.5,0.7,0.1691266062215884,1.6727731893418536,0.1560842920256932,0.9130887985229492,90
12,1.5,0.3,0.1347876347852877,1.6954343233190663,0.1659126923124974,0.7300162315368652,65
12,1.5,0.5,0.1508000783131154,1.7241151157581112,0.1614582305373252,0.4444646835327148,38
12,1.5,0.7,0.1788637023534368,1.7398697715960918,0.1629872355745509,0.5234832763671875,49
12,2.0,0.3,0.1725745339189585,1.8127492334365176,0.1555404299832924,0.3918609619140625,36
12,2.0,0.5,0.1643493316819159,1.7998038913278809,0.1578838368246732,0.5258486270904541,49
12,2.0,0.7,0.1598461068792986,1.6847335979593854,0.1642308396660761,0.6232240200042725,57
12,2.5,0.3,0.1344778461236384,1.7286173402750435,0.1538571596369009,0.3779416084289551,38
12,2.5,0.5,0.1519560461148213,1.6833368658798606,0.1677354503349592,0.5902073383331299,57
12,2.5,0.7,0.1453737096857381,1.6838026842898175,0.1590213397893567,0.7170712947845459,67
13,1.5,0.3,0.1391411315711067,1.6710840660565072,0.1737453330701696,0.5436346530914307,49
13,1.5,0.5,0.155716498108679,1.769615063432706,0.1643981973779304,0.5551028251647949,51
13,1.5,0.7,0.1489062238472825,1.7480992444602212,0.1681160889821241,0.6039583683013916,54
13,2.0,0.3,0.1538400872580625,1.7614360275952377,0.1610129533088364,0.4532289505004883,41
13,2.0,0.5,0.1485732060535677,1.6703735187572504,0.1580498656144564,0.7045800685882568,62
13,2.0,0.7,0.1551151638641407,1.7899926141653637,0.1517094481899953,0.8974511623382568,83
13,2.5,0.3,0.1631228092501531,1.664661280543791,0.1618862282124948,0.4621932506561279,42
13,2.5,0.5,0.163249875659571,1.6425616984220386,0.1616253997745591,0.4979171752929687,45
13,2.5,0.7,0.15952656460379,1.773612052832011,0.1541161055244156,0.9367809295654296,90
14,1.5,0.3,0.1410760974446865,1.7000973628763405,0.1658068949590249,0.4594976902008056,40
14,1.5,0.5,0.1391517577238113,1.7731850592149576,0.1577899377512887,0.5147867202758789,47
14,1.5,0.7,0.1400865510400442,1.7242920156640458,0.166104570024586,0.5242164134979248,49
14,2.0,0.3,0.1392973051285392,1.7043069012019276,0.1629249522936855,0.3233616352081299,30
14,2.0,0.5,0.1403209086642287,1.724973670517003,0.1720985217206442,0.6107046604156494,55
14,2.0,0.7,0.1357601087629734,1.731884784529809,0.1700684075394509,0.9301760196685792,85
14,2.5,0.3,0.1625787336080715,1.7030675579445391,0.1630958028290518,0.5395190715789795,48
14,2.5,0.5,0.1469273121281252,1.6993088360517292,0.1699367904507731,0.6753690242767334,60
14,2.5,0.7,0.1495163641967259,1.6522100511749815,0.1643148903995986,0.9544377326965332,83
2,2.0,0.1,0.015605332021504367,1.9575434789728579,0.1759824992875399,0.3666512966156006,30
2,2.0,0.9,0.014899703677957956,1.8893013609318527,0.18122970869095714,0.4163527488708496,34
2,1.5,0.1,0.015605332021504367,1.9575434789728579,0.1759824992875399,0.4402134418487549,34
2,1.5,0.9,0.014899703677957956,1.8893013609318527,0.18122970869095714,0.6193435192108154,44
