k,m,xi,Adjusted Rand Index,Davies-Bouldin Index,Silhouette Score,Time (s),Iterations
10,2.5,0.5,0.16391838055079747,1.7875710859843064,0.1574087161237057,0.6696372032165527,68
10,2.5,0.7,0.16849536420786437,1.8021022499157362,0.15270201643313067,0.5063753128051758,51
11,1.5,0.3,0.1428234380938782,1.8730316796633533,0.14628010577742775,0.5821230411529541,53
11,1.5,0.5,0.15925169604609007,1.772676607458627,0.1541981288377635,0.4018523693084717,34
11,1.5,0.7,0.16301693944808157,1.7881274880700224,0.15127194228403384,0.42377686500549316,34
11,2.0,0.3,0.1619507576114087,1.7196887463468729,0.1621215506812686,0.2919285297393799,25
11,2.0,0.5,0.1602675906727863,1.721475964525316,0.16215985467987393,0.32177042961120605,29
11,2.0,0.7,0.16049233076633937,1.663123972552304,0.1581401149045482,0.4449644088745117,42
11,2.5,0.3,0.17423826327766728,1.789348721077978,0.14360265636364614,0.32849860191345215,27
11,2.5,0.5,0.16399898076149272,1.6890480411401079,0.15689554431620673,0.9127020835876465,78
11,2.5,0.7,0.1691266062215884,1.6727731893418536,0.1560842920256932,1.0437328815460205,90
