Dataset,N Neighbors,Affinity,Eigen Solver,Assign Labels,N Clusters,Seed,ARI,DBI,Silhouette,Purity,Time (s)
splice,5,nearest_neighbors,lobpcg,cluster_qr,11,3,0.0068635144596797,8.172046619275093,-0.0083089838573885,0.5575515635395875,7.66225528717041
splice,5,nearest_neighbors,lobpcg,cluster_qr,11,4,0.0069577679405151,8.171320766272917,-0.0083059767570959,0.5575515635395875,7.307747364044189
splice,5,nearest_neighbors,lobpcg,cluster_qr,12,0,0.0452838025577457,8.298134108298557,-0.0100622451154199,0.5642049234863606,7.2481818199157715
splice,5,nearest_neighbors,lobpcg,cluster_qr,12,1,0.0452838025577457,8.298134108298557,-0.0100622451154199,0.5642049234863606,7.58180832862854
splice,5,nearest_neighbors,lobpcg,cluster_qr,12,2,0.0452838025577457,8.298134108298557,-0.0100622451154199,0.5642049234863606,7.8152666091918945
splice,5,nearest_neighbors,lobpcg,cluster_qr,12,3,0.0455331827507899,8.287398308161404,-0.0100541478404198,0.5642049234863606,7.034286022186279
splice,5,nearest_neighbors,lobpcg,cluster_qr,12,4,0.0455331827507899,8.287398308161404,-0.0100541478404198,0.5642049234863606,9.195326566696169
splice,5,nearest_neighbors,lobpcg,cluster_qr,13,0,0.0684803318268993,8.093664724184448,-0.0065053717438245,0.5642049234863606,8.94477653503418
splice,5,nearest_neighbors,lobpcg,cluster_qr,13,1,0.0684803318268993,8.093664724184448,-0.0065053717438245,0.5642049234863606,9.677614212036133
splice,5,nearest_neighbors,lobpcg,cluster_qr,13,2,0.0684803318268993,8.093664724184448,-0.0065053717438245,0.5642049234863606,9.368076801300049
splice,5,nearest_neighbors,lobpcg,cluster_qr,13,3,0.0684803318268993,8.093664724184448,-0.0065053717438245,0.5642049234863606,9.506993055343628
splice,5,nearest_neighbors,lobpcg,cluster_qr,13,4,0.0684803318268993,8.093664724184448,-0.0065053717438245,0.5642049234863606,8.628684043884277
splice,5,nearest_neighbors,lobpcg,cluster_qr,14,0,0.0622175496864987,7.653451807667044,-0.0071733386107337,0.5615435795076513,10.415178775787354
splice,5,nearest_neighbors,lobpcg,cluster_qr,14,1,0.0622175496864987,7.653451807667044,-0.0071733386107337,0.5615435795076513,9.149094581604004
splice,5,nearest_neighbors,lobpcg,cluster_qr,14,2,0.0624113053887838,7.652603572926908,-0.0071746395511396,0.5615435795076513,10.859129667282104
splice,5,nearest_neighbors,lobpcg,cluster_qr,14,3,0.0624113053887838,7.652603572926908,-0.0071746395511396,0.5615435795076513,9.5722496509552
splice,5,nearest_neighbors,lobpcg,cluster_qr,14,4,0.0624113053887838,7.652603572926908,-0.0071746395511396,0.5615435795076513,9.443128824234009
splice,5,nearest_neighbors,lobpcg,cluster_qr,15,0,0.0623806714568221,7.94581428114593,-0.0066392779787989,0.570525615435795,9.273192405700684
splice,5,nearest_neighbors,lobpcg,cluster_qr,15,1,0.0622484016237456,7.953516154013501,-0.0066412499304259,0.570525615435795,12.915439128875732
splice,5,nearest_neighbors,lobpcg,cluster_qr,15,2,0.0620312725166601,7.956376206362929,-0.0066447520568944,0.5701929474384564,10.1313796043396
splice,5,nearest_neighbors,lobpcg,cluster_qr,15,3,0.0623806714568221,7.94581428114593,-0.0066392779787989,0.570525615435795,9.589685201644896
splice,5,nearest_neighbors,lobpcg,cluster_qr,15,4,0.0620961075482973,7.951223870436434,-0.0066423998920126,0.5701929474384564,8.468070983886719
splice,5,nearest_neighbors,lobpcg,kmeans,2,0,0.0015599470866151,2.3614092845761494,-0.0002263989089584,0.551230871590153,7.122254133224487
splice,5,nearest_neighbors,lobpcg,kmeans,2,1,0.0015599470866151,2.3614092845761494,-0.0002263989089584,0.551230871590153,3.58410906791687
splice,5,nearest_neighbors,lobpcg,kmeans,2,2,0.0015599470866151,2.3614092845761494,-0.0002263989089584,0.551230871590153,1.2710015773773191
splice,5,nearest_neighbors,lobpcg,kmeans,2,3,0.0015599470866151,2.3614092845761494,-0.0002263989089584,0.551230871590153,1.5110020637512207
splice,5,nearest_neighbors,lobpcg,kmeans,2,4,0.0015599470866151,2.3614092845761494,-0.0002263989089584,0.551230871590153,1.3380024433135986
splice,5,nearest_neighbors,lobpcg,kmeans,3,0,0.0063231061799301,3.08430734463628,-0.0161509570736781,0.5548902195608783,2.561999082565308
splice,5,nearest_neighbors,lobpcg,kmeans,3,1,0.0063231061799301,3.08430734463628,-0.0161509570736781,0.5548902195608783,1.983999252319336
splice,5,nearest_neighbors,lobpcg,kmeans,3,2,0.0063231061799301,3.08430734463628,-0.0161509570736781,0.5548902195608783,1.8319966793060305
splice,5,nearest_neighbors,lobpcg,kmeans,3,3,0.0063231061799301,3.08430734463628,-0.0161509570736781,0.5548902195608783,2.143216609954834
splice,5,nearest_neighbors,lobpcg,kmeans,3,4,0.0063231061799301,3.08430734463628,-0.0161509570736781,0.5548902195608783,1.608694076538086
splice,5,nearest_neighbors,lobpcg,kmeans,4,0,0.0090711576260811,3.453589922538184,-0.0217269638366655,0.5562208915502329,2.493269920349121
splice,5,nearest_neighbors,lobpcg,kmeans,4,1,0.0090711576260811,3.453589922538184,-0.0217269638366655,0.5562208915502329,2.428269147872925
splice,5,nearest_neighbors,lobpcg,kmeans,4,2,0.0090711576260811,3.453589922538184,-0.0217269638366655,0.5562208915502329,2.04499888420105
splice,5,nearest_neighbors,lobpcg,kmeans,4,3,0.0090711576260811,3.453589922538184,-0.0217269638366655,0.5562208915502329,2.2291078567504883
splice,5,nearest_neighbors,lobpcg,kmeans,4,4,0.0090711576260811,3.453589922538184,-0.0217269638366655,0.5562208915502329,2.145108461380005
splice,5,nearest_neighbors,lobpcg,kmeans,5,0,0.0108874233816652,2.530770218970868,-0.0305393530439806,0.5585495675316035,1.979521989822388
splice,5,nearest_neighbors,lobpcg,kmeans,5,1,0.0108874233816652,2.530770218970868,-0.0305393530439806,0.5585495675316035,2.0241124629974365
splice,5,nearest_neighbors,lobpcg,kmeans,5,2,0.0108874233816652,2.530770218970868,-0.0305393530439806,0.5585495675316035,2.2650041580200195
splice,5,nearest_neighbors,lobpcg,kmeans,5,3,0.0112946999532486,2.587226974708403,-0.0300895727848361,0.5588822355289421,2.0950021743774414
splice,5,nearest_neighbors,lobpcg,kmeans,5,4,0.0112946999532486,2.587226974708403,-0.0300895727848361,0.5588822355289421,1.9220008850097656
splice,5,nearest_neighbors,lobpcg,kmeans,6,0,0.0121414742390148,2.6784543587676235,-0.0310718940650847,0.5592149035262808,1.851001024246216
splice,5,nearest_neighbors,lobpcg,kmeans,6,1,0.0121414742390148,2.6784543587676235,-0.0310718940650847,0.5592149035262808,2.2875542640686035
splice,5,nearest_neighbors,lobpcg,kmeans,6,2,0.0121414742390148,2.678454358767624,-0.0310718940650847,0.5592149035262808,1.820998191833496
splice,5,nearest_neighbors,lobpcg,kmeans,6,3,0.0121414742390148,2.6784543587676235,-0.0310718940650847,0.5592149035262808,1.3655109405517578
splice,5,nearest_neighbors,lobpcg,kmeans,6,4,0.0117368459151288,2.631365043972405,-0.0315064722369385,0.5588822355289421,1.5905301570892334
splice,5,nearest_neighbors,lobpcg,kmeans,7,0,0.015259008899825,2.687017669780425,-0.0328193774949127,0.5612109115103127,2.211996793746948
splice,5,nearest_neighbors,lobpcg,kmeans,7,1,0.015259008899825,2.687017669780425,-0.0328193774949127,0.5612109115103127,2.1650006771087646
splice,5,nearest_neighbors,lobpcg,kmeans,7,2,0.015259008899825,2.6870176697804253,-0.0328193774949127,0.5612109115103127,1.8949987888336184
splice,5,nearest_neighbors,lobpcg,kmeans,7,3,0.015259008899825,2.687017669780425,-0.0328193774949127,0.5612109115103127,2.0205166339874268
splice,5,nearest_neighbors,lobpcg,kmeans,7,4,0.015259008899825,2.6870176697804253,-0.0328193774949127,0.5612109115103127,1.440999984741211
splice,5,nearest_neighbors,lobpcg,kmeans,8,0,0.0184027952540281,2.5410681215505218,-0.036424745567142,0.563872255489022,1.7569975852966309
splice,5,nearest_neighbors,lobpcg,kmeans,8,1,0.0184699055112312,2.599978058861167,-0.0356912464603144,0.563872255489022,1.2700037956237793
splice,5,nearest_neighbors,lobpcg,kmeans,8,2,0.0180647958550955,2.569008738337515,-0.0362988971618284,0.5635395874916833,1.742998123168945
splice,5,nearest_neighbors,lobpcg,kmeans,8,3,0.0188081977809199,2.5720459288876505,-0.0358195869792318,0.5642049234863606,1.7880027294158936
splice,5,nearest_neighbors,lobpcg,kmeans,8,4,0.0188081977809199,2.5720459288876505,-0.0358195869792318,0.5642049234863606,1.849996566772461
splice,5,nearest_neighbors,lobpcg,kmeans,9,0,0.0240023577241884,2.5828443077406704,-0.0367412170423044,0.5681969394544245,2.4431772232055664
splice,5,nearest_neighbors,lobpcg,kmeans,9,1,0.0243444201982605,2.557851652170817,-0.0368551426209449,0.5685296074517632,2.217174768447876
splice,5,nearest_neighbors,lobpcg,kmeans,9,2,0.0247595569158053,2.585349206663328,-0.0362844137987747,0.5688622754491018,2.09399962425232
splice,5,nearest_neighbors,lobpcg,kmeans,9,3,0.0254512827105027,2.74266333160438,-0.0343956060876186,0.5688622754491018,1.949997901916504
splice,5,nearest_neighbors,lobpcg,kmeans,9,4,0.0240023577241884,2.5828443077406704,-0.0367412170423044,0.5681969394544245,1.6330013275146484
splice,5,nearest_neighbors,lobpcg,kmeans,10,0,0.0262878605921103,2.588329520521876,-0.0371202400169662,0.5698602794411177,2.443232536315918
splice,5,nearest_neighbors,lobpcg,kmeans,10,1,0.0259446736489415,2.6107668281789693,-0.0370142791899812,0.5695276114437791,2.5380992889404297
splice,5,nearest_neighbors,lobpcg,kmeans,10,2,0.0262878605921103,2.588329520521876,-0.0371202400169662,0.5698602794411177,2.4150993824005127
splice,5,nearest_neighbors,lobpcg,kmeans,10,3,0.0267068459270314,2.6131008014643187,-0.0365530505495364,0.5701929474384564,2.953108787536621
splice,5,nearest_neighbors,lobpcg,kmeans,10,4,0.0267068459270314,2.6131008014643187,-0.0365530505495364,0.5701929474384564,2.8621034622192383
splice,5,nearest_neighbors,lobpcg,kmeans,11,0,0.0221966120011718,3.915045980059483,-0.0327312984110261,0.5695276114437791,4.8371901512146
splice,5,nearest_neighbors,lobpcg,kmeans,11,1,0.0218229347687125,3.9346784504415298,-0.0321459904178725,0.5698602794411177,4.59364128112793
splice,5,nearest_neighbors,lobpcg,kmeans,11,2,0.0201579208174042,3.904211995179223,-0.0326955165462616,0.5695276114437791,3.946003437042236
splice,5,nearest_neighbors,lobpcg,kmeans,11,3,0.0229835120055608,3.92855389094032,-0.0322489901734824,0.5701929474384564,5.1051013469696045
splice,5,nearest_neighbors,lobpcg,kmeans,11,4,0.0227739177232595,3.9392411120767137,-0.0321600688958999,0.5698602794411177,4.33063817024231
splice,5,nearest_neighbors,lobpcg,kmeans,12,0,0.0192089335486814,3.712776522995592,-0.0327635217837609,0.570525615435795,3.99660849571228
splice,5,nearest_neighbors,lobpcg,kmeans,12,1,0.0191228481100789,3.733770380143656,-0.0322070059442891,0.5708582834331337,3.076063632965088
splice,5,nearest_neighbors,lobpcg,kmeans,12,2,0.0208946131635477,3.736940959838972,-0.0322011827115297,0.5708582834331337,4.990119934082031
splice,5,nearest_neighbors,lobpcg,kmeans,12,3,0.0191246020229432,3.7130077416794354,-0.0327673871607369,0.570525615435795,4.575632810592651
splice,5,nearest_neighbors,lobpcg,kmeans,12,4,0.0186985241870107,3.722474186849897,-0.0326920579236881,0.5701929474384564,3.2531421184539795
splice,5,nearest_neighbors,lobpcg,kmeans,13,0,0.0994614717359687,4.074526863161461,-0.0290311286055632,0.58416500332668,4.458078861236572
splice,5,nearest_neighbors,lobpcg,kmeans,13,1,0.1006183027701717,4.07258242716128,-0.0290152539063396,0.5858283433133733,4.524151563644409
splice,5,nearest_neighbors,lobpcg,kmeans,13,2,0.0983327963960403,4.079229620081472,-0.029041354675656,0.5818363273453094,4.078614711761475
splice,5,nearest_neighbors,lobpcg,kmeans,13,3,0.0983490564538029,4.07935398406945,-0.0290503404973656,0.582168995342648,5.023611068725586
splice,5,nearest_neighbors,lobpcg,kmeans,13,4,0.0992335228670072,4.0537602901654575,-0.029595073511048,0.5834996673320026,4.011549234390259
splice,5,nearest_neighbors,lobpcg,kmeans,14,0,0.0984579685803062,4.000220675956582,-0.0291774676001,0.5788423153692615,3.902199029922485
splice,5,nearest_neighbors,lobpcg,kmeans,14,1,0.0990651800803249,4.011713189990656,-0.0287311178375815,0.5798403193612774,4.592559576034546
splice,5,nearest_neighbors,lobpcg,kmeans,14,2,0.0989513251148835,4.012086174588009,-0.0287246712137304,0.5798403193612774,3.607028007507324
splice,5,nearest_neighbors,lobpcg,kmeans,14,3,0.0989554796115645,4.010775217877617,-0.0287275344469915,0.5795076513639388,4.827479839324951
splice,5,nearest_neighbors,lobpcg,kmeans,14,4,0.099079057219728,4.0176032365617855,-0.0286410538266907,0.5798403193612774,3.374833345413208
splice,5,nearest_neighbors,lobpcg,kmeans,15,0,0.1012107628262742,4.161720376958447,-0.028947662817734,0.5854956753160346,4.983419418334961
splice,5,nearest_neighbors,lobpcg,kmeans,15,1,0.0961271028032186,4.140797625620759,-0.0284795128286383,0.5795076513639388,4.130921363830566
splice,5,nearest_neighbors,lobpcg,kmeans,15,2,0.1019120687651325,4.173799409892067,-0.028496207235814,0.5868263473053892,4.4137232303619385
splice,5,nearest_neighbors,lobpcg,kmeans,15,3,0.1014362656966772,4.156168687650319,-0.029027702010238,0.5858283433133733,4.413099527359009
splice,5,nearest_neighbors,lobpcg,kmeans,15,4,0.10205026722007,4.173909941117247,-0.0284977386710323,0.5871590153027278,4.452096939086914
splice,10,nearest_neighbors,amg,cluster_qr,2,0,0.2337865204632167,8.927656686712767,0.0098728143229439,0.6234198270126414,0.3770003318786621
splice,10,nearest_neighbors,amg,cluster_qr,2,1,0.2337865204632167,8.927656686712767,0.0098728143229439,0.6234198270126414,0.8140478134155273
splice,10,nearest_neighbors,amg,cluster_qr,2,2,0.2337865204632167,8.927656686712767,0.0098728143229439,0.6234198270126414,0.980992317199707
splice,10,nearest_neighbors,amg,cluster_qr,2,3,0.2337865204632167,8.927656686712767,0.0098728143229439,0.6234198270126414,1.3620007038116455
splice,10,nearest_neighbors,amg,cluster_qr,2,4,0.2337865204632167,8.927656686712767,0.0098728143229439,0.6234198270126414,1.4805283546447754
splice,10,nearest_neighbors,amg,cluster_qr,3,0,0.1233523801868757,8.663310688664723,0.0087444492430018,0.5781769793745841,1.3139970302581787
splice,10,nearest_neighbors,amg,cluster_qr,3,1,0.1233523801868757,8.663310688664723,0.0087444492430018,0.5781769793745841,1.7555196285247805
splice,10,nearest_neighbors,amg,cluster_qr,3,2,0.1236375606494206,8.666523274569505,0.0087426106640468,0.5788423153692615,1.8915190696716309
splice,10,nearest_neighbors,amg,cluster_qr,3,3,0.1239260516818701,8.663403630540737,0.0087624428654355,0.5795076513639388,1.8709933757781985
splice,10,nearest_neighbors,amg,cluster_qr,3,4,0.1233523801868757,8.663310688664723,0.0087444492430018,0.5781769793745841,2.150996923446656
splice,10,nearest_neighbors,amg,cluster_qr,4,0,0.037561230479707,8.503655334764684,-0.0079035244872127,0.5615435795076513,2.048996925354004
splice,10,nearest_neighbors,amg,cluster_qr,4,1,0.037561230479707,8.503655334764684,-0.0079035244872127,0.5615435795076513,2.3001341819763184
splice,10,nearest_neighbors,amg,cluster_qr,4,2,0.037561230479707,8.503655334764684,-0.0079035244872127,0.5615435795076513,2.304565191268921
splice,10,nearest_neighbors,amg,cluster_qr,4,3,0.037561230479707,8.503655334764684,-0.0079035244872127,0.5615435795076513,2.72162127494812
splice,10,nearest_neighbors,amg,cluster_qr,4,4,0.037561230479707,8.503655334764684,-0.0079035244872127,0.5615435795076513,2.150054931640625
splice,10,nearest_neighbors,amg,cluster_qr,5,0,0.0527688471831043,7.8975483967397695,-0.0043649742060274,0.5608782435129741,2.4325265884399414
splice,10,nearest_neighbors,amg,cluster_qr,5,1,0.0527688471831043,7.8975483967397695,-0.0043649742060274,0.5608782435129741,2.209526777267456
splice,10,nearest_neighbors,amg,cluster_qr,5,2,0.0527688471831043,7.8975483967397695,-0.0043649742060274,0.5608782435129741,2.7039942741394043
splice,10,nearest_neighbors,amg,cluster_qr,5,3,0.0527688471831043,7.8975483967397695,-0.0043649742060274,0.5608782435129741,2.314995050430298
splice,10,nearest_neighbors,amg,cluster_qr,5,4,0.0527688471831043,7.8975483967397695,-0.0043649742060274,0.5608782435129741,2.555593490600586
splice,10,nearest_neighbors,amg,cluster_qr,6,0,0.1595321141448801,8.042384457079566,-0.0043752659396875,0.5944777112441784,2.4192380905151367
splice,10,nearest_neighbors,amg,cluster_qr,6,1,0.1595321141448801,8.042384457079566,-0.0043752659396875,0.5944777112441784,2.3096349239349365
splice,10,nearest_neighbors,amg,cluster_qr,6,2,0.1598438610561065,8.04277087334451,-0.0043879478893364,0.5944777112441784,2.520104169845581
splice,10,nearest_neighbors,amg,cluster_qr,6,3,0.1595321141448801,8.042384457079566,-0.0043752659396875,0.5944777112441784,2.334998369216919
splice,10,nearest_neighbors,amg,cluster_qr,6,4,0.1595321141448801,8.042384457079566,-0.0043752659396875,0.5944777112441784,2.6799607276916504
splice,10,nearest_neighbors,amg,cluster_qr,7,0,0.082381348699384,7.281637144453261,-0.0067498282398996,0.5785096473719228,2.5935580730438232
splice,10,nearest_neighbors,amg,cluster_qr,7,1,0.082381348699384,7.281637144453261,-0.0067498282398996,0.5785096473719228,2.880885124206543
splice,10,nearest_neighbors,amg,cluster_qr,7,2,0.082381348699384,7.281637144453261,-0.0067498282398996,0.5785096473719228,2.611273288726806
splice,10,nearest_neighbors,amg,cluster_qr,7,3,0.082381348699384,7.281637144453261,-0.0067498282398996,0.5785096473719228,2.941676139831543
splice,10,nearest_neighbors,amg,cluster_qr,7,4,0.082381348699384,7.281637144453261,-0.0067498282398996,0.5785096473719228,2.45419716835022
splice,10,nearest_neighbors,amg,cluster_qr,8,0,0.0700750259716316,6.795953726107161,-0.0064866884053314,0.5791749833666001,2.6287193298339844
splice,10,nearest_neighbors,amg,cluster_qr,8,1,0.0700750259716316,6.795953726107161,-0.0064866884053314,0.5791749833666001,3.046103477478028
splice,10,nearest_neighbors,amg,cluster_qr,8,2,0.0700750259716316,6.795953726107161,-0.0064866884053314,0.5791749833666001,2.971038818359375
splice,10,nearest_neighbors,amg,cluster_qr,8,3,0.0700750259716316,6.795953726107161,-0.0064866884053314,0.5791749833666001,2.598050832748413
splice,10,nearest_neighbors,amg,cluster_qr,8,4,0.0700750259716316,6.795953726107161,-0.0064866884053314,0.5791749833666001,2.9990525245666504
splice,10,nearest_neighbors,amg,cluster_qr,9,0,0.1396842130819195,6.464870623493969,-0.0027664824896284,0.6227544910179641,2.9017021656036377
splice,10,nearest_neighbors,amg,cluster_qr,9,1,0.1396842130819195,6.464870623493969,-0.0027664824896284,0.6227544910179641,3.443683862686157
splice,10,nearest_neighbors,amg,cluster_qr,9,2,0.1393249598781219,6.464856916422083,-0.0027636286615848,0.6224218230206254,3.422518491744995
splice,10,nearest_neighbors,amg,cluster_qr,9,3,0.1396842130819195,6.464870623493969,-0.0027664824896284,0.6227544910179641,3.097522735595703
splice,10,nearest_neighbors,amg,cluster_qr,9,4,0.1396842130819195,6.464870623493969,-0.0027664824896284,0.6227544910179641,3.34958553314209
splice,10,nearest_neighbors,amg,cluster_qr,10,0,0.1391712577664116,6.721382844779311,-0.0027943771492352,0.6214238190286094,3.529655694961548
splice,10,nearest_neighbors,amg,cluster_qr,10,1,0.1391712577664116,6.721382844779311,-0.0027943771492352,0.6214238190286094,3.7335317134857178
splice,10,nearest_neighbors,amg,cluster_qr,10,2,0.1395971361820569,6.720158282921484,-0.0027826624757006,0.6217564870259481,3.632626533508301
splice,10,nearest_neighbors,amg,cluster_qr,10,3,0.1391712577664116,6.721382844779311,-0.0027943771492352,0.6214238190286094,3.461003541946411
splice,10,nearest_neighbors,amg,cluster_qr,10,4,0.1390732319584897,6.707399113518074,-0.0027849259150715,0.6210911510312708,3.62951135635376
splice,10,nearest_neighbors,amg,cluster_qr,11,0,0.1332503751496721,7.330281431524003,-0.0037565081722348,0.6417165668662674,4.0540759563446045
splice,10,nearest_neighbors,amg,cluster_qr,11,1,0.1332503751496721,7.330281431524003,-0.0037565081722348,0.6417165668662674,4.711666584014893
splice,10,nearest_neighbors,amg,cluster_qr,11,2,0.1332503751496721,7.330281431524003,-0.0037565081722348,0.6417165668662674,4.251535415649414
splice,10,nearest_neighbors,amg,cluster_qr,11,3,0.1332503751496721,7.330281431524003,-0.0037565081722348,0.6417165668662674,4.7153074741363525
splice,10,nearest_neighbors,amg,cluster_qr,11,4,0.1332503751496721,7.330281431524003,-0.0037565081722348,0.6417165668662674,4.990970134735107
splice,10,nearest_neighbors,amg,cluster_qr,12,0,0.1047405095696043,7.583020135550336,-0.0018356842192095,0.6510312707917498,5.039366722106934
splice,10,nearest_neighbors,amg,cluster_qr,12,1,0.1048915700717305,7.579504903280804,-0.001832182375135,0.6513639387890885,5.066858530044556
splice,10,nearest_neighbors,amg,cluster_qr,12,2,0.1048915700717305,7.579504903280804,-0.001832182375135,0.6513639387890885,5.024084806442261
splice,10,nearest_neighbors,amg,cluster_qr,12,3,0.1048915700717305,7.579504903280804,-0.001832182375135,0.6513639387890885,4.614474534988403
splice,10,nearest_neighbors,amg,cluster_qr,12,4,0.1048915700717305,7.579504903280804,-0.001832182375135,0.6513639387890885,4.938431262969971
splice,10,nearest_neighbors,amg,cluster_qr,13,0,0.077770197819865,8.025562057939919,-0.0029180346355814,0.6167664670658682,5.470241069793701
splice,10,nearest_neighbors,amg,cluster_qr,13,1,0.077911665467531,8.018796942843256,-0.002909849215364,0.6167664670658682,4.796312570571899
splice,10,nearest_neighbors,amg,cluster_qr,13,2,0.077770197819865,8.025562057939919,-0.0029180346355814,0.6167664670658682,4.759347438812256
splice,10,nearest_neighbors,amg,cluster_qr,13,3,0.077911665467531,8.018796942843256,-0.002909849215364,0.6167664670658682,4.289802312850952
splice,10,nearest_neighbors,amg,cluster_qr,13,4,0.077770197819865,8.025562057939919,-0.0029180346355814,0.6167664670658682,4.998546123504639
splice,10,nearest_neighbors,amg,cluster_qr,14,0,0.1069364190553724,7.739757841841284,-0.0021519559202847,0.6503659347970725,4.867601633071899
splice,10,nearest_neighbors,amg,cluster_qr,14,1,0.1068049021197513,7.742296710820203,-0.0021523630128418,0.6503659347970725,4.984055042266846
splice,10,nearest_neighbors,amg,cluster_qr,14,2,0.1068049021197513,7.742296710820203,-0.0021523630128418,0.6503659347970725,5.565748691558838
splice,10,nearest_neighbors,amg,cluster_qr,14,3,0.1069364190553724,7.739757841841284,-0.0021519559202847,0.6503659347970725,6.082689046859741
splice,10,nearest_neighbors,amg,cluster_qr,14,4,0.1068049021197513,7.742296710820203,-0.0021523630128418,0.6503659347970725,5.399738073348999
splice,10,nearest_neighbors,amg,cluster_qr,15,0,0.1205406635901623,7.461701210526559,-0.0031808973616758,0.6600133067198936,5.150519847869873
splice,10,nearest_neighbors,amg,cluster_qr,15,1,0.1205421983344391,7.46318200993676,-0.0031839386325706,0.6600133067198936,7.179521799087524
splice,10,nearest_neighbors,amg,cluster_qr,15,2,0.1205421983344391,7.46318200993676,-0.0031839386325706,0.6600133067198936,6.922343492507935
splice,10,nearest_neighbors,amg,cluster_qr,15,3,0.1203635788865776,7.455713120352055,-0.0031809185580819,0.6596806387225549,6.383760213851929
splice,10,nearest_neighbors,amg,cluster_qr,15,4,0.1205449247461157,7.462769239002067,-0.0031882102964797,0.6600133067198936,6.882186412811279
splice,10,nearest_neighbors,amg,kmeans,2,0,0.2521297931057162,8.745086679235206,0.0095389800656489,0.6400532268795742,5.836605787277222
splice,10,nearest_neighbors,amg,kmeans,2,1,0.251216498478687,8.754933532268746,0.0095389683433615,0.6393878908848969,2.8255975246429443
splice,10,nearest_neighbors,amg,kmeans,2,2,0.2521297931057162,8.745086679235206,0.0095389800656489,0.6400532268795742,2.5097403526306152
splice,10,nearest_neighbors,amg,kmeans,2,3,0.2521297931057162,8.745086679235206,0.0095389800656489,0.6400532268795742,2.467742681503296
splice,10,nearest_neighbors,amg,kmeans,2,4,0.2516726931593565,8.753208344699827,0.0095297254239019,0.6397205588822356,2.187998056411743
splice,10,nearest_neighbors,amg,kmeans,3,0,0.0099307053996935,2.653263278486204,-0.0147060311781065,0.5578842315369261,2.6041767597198486
splice,10,nearest_neighbors,amg,kmeans,3,1,0.0099307053996935,2.653263278486204,-0.0147060311781065,0.5578842315369261,2.3881235122680664
splice,10,nearest_neighbors,amg,kmeans,3,2,0.0099307053996935,2.653263278486204,-0.0147060311781065,0.5578842315369261,2.6197080612182617
splice,10,nearest_neighbors,amg,kmeans,3,3,0.0099307053996935,2.653263278486204,-0.0147060311781065,0.5578842315369261,2.8357088565826416
splice,10,nearest_neighbors,amg,kmeans,3,4,0.0095144856894987,2.601168223244912,-0.0151207190904814,0.5575515635395875,2.616515874862671
splice,10,nearest_neighbors,amg,kmeans,4,0,0.0139254801328465,2.40216442636106,-0.0262704800573763,0.5612109115103127,2.5657501220703125
splice,10,nearest_neighbors,amg,kmeans,4,1,0.0139254801328465,2.40216442636106,-0.0262704800573763,0.5612109115103127,2.1992263793945312
splice,10,nearest_neighbors,amg,kmeans,4,2,0.0139254801328465,2.40216442636106,-0.0262704800573763,0.5612109115103127,2.6812524795532227
splice,10,nearest_neighbors,amg,kmeans,4,3,0.0139254801328465,2.40216442636106,-0.0262704800573763,0.5612109115103127,2.103252649307251
splice,10,nearest_neighbors,amg,kmeans,4,4,0.0139254801328465,2.40216442636106,-0.0262704800573763,0.5612109115103127,2.317523717880249
splice,10,nearest_neighbors,amg,kmeans,5,0,0.0920233576491485,5.146804856432004,-0.0215491151466322,0.5612109115103127,2.9072186946868896
splice,10,nearest_neighbors,amg,kmeans,5,1,0.0904202770888939,5.149308410509609,-0.0215631205514966,0.5612109115103127,2.818166494369507
splice,10,nearest_neighbors,amg,kmeans,5,2,0.0929706325572561,5.156259980725553,-0.0215695876930914,0.5612109115103127,2.933602094650269
splice,10,nearest_neighbors,amg,kmeans,5,3,0.0919093418332422,5.154412878084251,-0.0215601081081471,0.5612109115103127,2.987593173980713
splice,10,nearest_neighbors,amg,kmeans,5,4,0.0923154477545676,5.1534531328240885,-0.0215578164917384,0.5612109115103127,2.452080249786377
splice,10,nearest_neighbors,amg,kmeans,6,0,0.0476691291397786,4.866520602246814,-0.0228618560236355,0.5652029274783765,4.019130229949951
splice,10,nearest_neighbors,amg,kmeans,6,1,0.0231791398474402,4.624421355132283,-0.023193990866884,0.5642049234863606,3.220053195953369
splice,10,nearest_neighbors,amg,kmeans,6,2,0.0400702988942047,4.714350170018665,-0.0229977299263807,0.563872255489022,3.0145273208618164
splice,10,nearest_neighbors,amg,kmeans,6,3,0.0213777954410547,4.609755800999024,-0.0232115457258435,0.5642049234863606,3.481200695037842
splice,10,nearest_neighbors,amg,kmeans,6,4,0.0230518046228594,4.635987513172156,-0.0228291548872677,0.563872255489022,2.271201133728028
splice,10,nearest_neighbors,amg,kmeans,7,0,0.0220825158588817,4.356975612150063,-0.0246479073133739,0.5685296074517632,2.8390650749206543
splice,10,nearest_neighbors,amg,kmeans,7,1,0.0218589165815443,4.358050751363777,-0.0246612780742161,0.5685296074517632,2.292067766189575
splice,10,nearest_neighbors,amg,kmeans,7,2,0.0223105287592006,4.356999275428389,-0.0246448189829566,0.5685296074517632,2.606000661849976
splice,10,nearest_neighbors,amg,kmeans,7,3,0.0229790587289703,4.360312203362278,-0.0246541901600913,0.5685296074517632,2.501596689224243
splice,10,nearest_neighbors,amg,kmeans,7,4,0.0223105287592006,4.356999275428389,-0.0246448189829566,0.5685296074517632,2.3649981021881104
