Dataset,Accuracy,Time (seconds),kernel,C,class_weight,shrinking,gamma
balance_9,0.9508196721311475,0.024004220962524414,rbf,100.0,balanced,False,0.1
balance_9,0.7377049180327869,0.04821157455444336,rbf,100.0,,True,1
balance_9,0.7377049180327869,0.032228708267211914,rbf,100.0,,False,1
balance_9,0.7377049180327869,0.039998769760131836,rbf,100.0,balanced,True,1
balance_9,0.7377049180327869,0.040000200271606445,rbf,100.0,balanced,False,1
sick_0,0.928030303030303,0.056021690368652344,linear,0.001,,True,
sick_0,0.928030303030303,0.07198500633239746,linear,0.001,,False,
sick_0,0.5113636363636364,0.3145284652709961,linear,0.001,balanced,True,
sick_0,0.5113636363636364,0.32000231742858887,linear,0.001,balanced,False,
sick_0,0.928030303030303,0.06598019599914551,linear,0.01,,True,
sick_0,0.928030303030303,0.07200121879577637,linear,0.01,,False,
sick_0,0.6590909090909091,0.2003164291381836,linear,0.01,balanced,True,
sick_0,0.6590909090909091,0.20109105110168457,linear,0.01,balanced,False,
sick_0,0.928030303030303,0.06416869163513184,linear,0.1,,True,
sick_0,0.928030303030303,0.07217192649841309,linear,0.1,,False,
sick_0,0.6666666666666666,0.17687368392944336,linear,0.1,balanced,True,
sick_0,0.6666666666666666,0.16896843910217285,linear,0.1,balanced,False,
sick_0,0.928030303030303,0.06401228904724121,linear,1.0,,True,
sick_0,0.928030303030303,0.06415390968322754,linear,1.0,,False,
sick_0,0.8825757575757576,0.15199995040893555,linear,1.0,balanced,True,
sick_0,0.8825757575757576,0.15199995040893555,linear,1.0,balanced,False,
sick_0,0.9621212121212122,0.06838011741638184,linear,10.0,,True,
sick_0,0.9621212121212122,0.1124272346496582,linear,10.0,,False,
sick_0,0.9090909090909091,0.1363832950592041,linear,10.0,balanced,True,
sick_0,0.9090909090909091,0.2639782428741455,linear,10.0,balanced,False,
sick_0,0.9696969696969697,0.1119985580444336,linear,100.0,,True,
sick_0,0.9696969696969697,0.5203640460968018,linear,100.0,,False,
sick_0,0.9090909090909091,0.2321639060974121,linear,100.0,balanced,True,
sick_0,0.9090909090909091,1.9915831089019775,linear,100.0,balanced,False,
sick_0,0.928030303030303,0.09639692306518555,rbf,0.001,,True,scale
sick_0,0.928030303030303,0.0883326530456543,rbf,0.001,,False,scale
sick_0,0.07196969696969698,0.5564429759979248,rbf,0.001,balanced,True,scale
sick_0,0.07196969696969698,0.5599985122680664,rbf,0.001,balanced,False,scale
sick_0,0.928030303030303,0.0896914005279541,rbf,0.001,,True,auto
sick_0,0.928030303030303,0.08802080154418945,rbf,0.001,,False,auto
sick_0,0.07196969696969698,0.5693299770355225,rbf,0.001,balanced,True,auto
sick_0,0.07196969696969698,0.6525132656097412,rbf,0.001,balanced,False,auto
sick_0,0.928030303030303,0.09821009635925293,rbf,0.001,,True,0.001
sick_0,0.928030303030303,0.0885162353515625,rbf,0.001,,False,0.001
sick_0,0.07196969696969698,0.5761892795562744,rbf,0.001,balanced,True,0.001
sick_0,0.07196969696969698,0.5627076625823975,rbf,0.001,balanced,False,0.001
sick_0,0.928030303030303,0.08973574638366699,rbf,0.001,,True,0.01
sick_0,0.928030303030303,0.08820533752441406,rbf,0.001,,False,0.01
sick_0,0.07196969696969698,0.5613343715667725,rbf,0.001,balanced,True,0.01
sick_0,0.07196969696969698,0.5388748645782471,rbf,0.001,balanced,False,0.01
sick_0,0.928030303030303,0.09599900245666504,rbf,0.001,,True,0.1
sick_0,0.928030303030303,0.08996152877807617,rbf,0.001,,False,0.1
sick_0,0.07196969696969698,0.592991828918457,rbf,0.001,balanced,True,0.1
sick_0,0.07196969696969698,0.5443446636199951,rbf,0.001,balanced,False,0.1
sick_0,0.928030303030303,0.09600043296813965,rbf,0.001,,True,1
sick_0,0.928030303030303,0.08240580558776855,rbf,0.001,,False,1
sick_0,0.07196969696969698,0.5493574142456055,rbf,0.001,balanced,True,1
sick_0,0.07196969696969698,0.5455362796783447,rbf,0.001,balanced,False,1
sick_0,0.928030303030303,0.10668158531188965,rbf,0.01,,True,scale
sick_0,0.928030303030303,0.09641122817993164,rbf,0.01,,False,scale
sick_0,0.6590909090909091,0.45113658905029297,rbf,0.01,balanced,True,scale
sick_0,0.6590909090909091,0.4398791790008545,rbf,0.01,balanced,False,scale
sick_0,0.928030303030303,0.09599709510803223,rbf,0.01,,True,auto
sick_0,0.928030303030303,0.08802628517150879,rbf,0.01,,False,auto
sick_0,0.07196969696969698,0.5830845832824707,rbf,0.01,balanced,True,auto
sick_0,0.07196969696969698,0.539738655090332,rbf,0.01,balanced,False,auto
sick_0,0.928030303030303,0.11199808120727539,rbf,0.01,,True,0.001
sick_0,0.928030303030303,0.09637904167175293,rbf,0.01,,False,0.001
sick_0,0.07196969696969698,0.5645830631256104,rbf,0.01,balanced,True,0.001
sick_0,0.07196969696969698,0.5472657680511475,rbf,0.01,balanced,False,0.001
sick_0,0.928030303030303,0.08875632286071777,rbf,0.01,,True,0.01
sick_0,0.928030303030303,0.08769965171813965,rbf,0.01,,False,0.01
sick_0,0.07196969696969698,0.5548243522644043,rbf,0.01,balanced,True,0.01
sick_0,0.07196969696969698,0.536984920501709,rbf,0.01,balanced,False,0.01
sick_0,0.928030303030303,0.09619712829589844,rbf,0.01,,True,0.1
sick_0,0.928030303030303,0.10419392585754395,rbf,0.01,,False,0.1
sick_0,0.6515151515151515,0.5702886581420898,rbf,0.01,balanced,True,0.1
sick_0,0.6515151515151515,0.5283410549163818,rbf,0.01,balanced,False,0.1
sick_0,0.928030303030303,0.10440468788146973,rbf,0.01,,True,1
sick_0,0.928030303030303,0.10418486595153809,rbf,0.01,,False,1
sick_0,0.678030303030303,0.4596424102783203,rbf,0.01,balanced,True,1
sick_0,0.678030303030303,0.4478940963745117,rbf,0.01,balanced,False,1
sick_0,0.928030303030303,0.10520243644714355,rbf,0.1,,True,scale
sick_0,0.928030303030303,0.10439014434814453,rbf,0.1,,False,scale
sick_0,0.6628787878787878,0.3212554454803467,rbf,0.1,balanced,True,scale
sick_0,0.6628787878787878,0.31490159034729004,rbf,0.1,balanced,False,scale
sick_0,0.928030303030303,0.10603594779968262,rbf,0.1,,True,auto
sick_0,0.928030303030303,0.09599924087524414,rbf,0.1,,False,auto
sick_0,0.6590909090909091,0.3680238723754883,rbf,0.1,balanced,True,auto
sick_0,0.6590909090909091,0.43199944496154785,rbf,0.1,balanced,False,auto
sick_0,0.928030303030303,0.09600067138671875,rbf,0.1,,True,0.001
sick_0,0.928030303030303,0.10397934913635254,rbf,0.1,,False,0.001
sick_0,0.928030303030303,0.6207919120788574,rbf,0.1,balanced,True,0.001
sick_0,0.928030303030303,0.5716230869293213,rbf,0.1,balanced,False,0.001
sick_0,0.928030303030303,0.09633207321166992,rbf,0.1,,True,0.01
sick_0,0.928030303030303,0.08836936950683594,rbf,0.1,,False,0.01
sick_0,0.6590909090909091,0.5687947273254395,rbf,0.1,balanced,True,0.01
sick_0,0.6590909090909091,0.5441551208496094,rbf,0.1,balanced,False,0.01
sick_0,0.928030303030303,0.1139678955078125,rbf,0.1,,True,0.1
sick_0,0.928030303030303,0.1040201187133789,rbf,0.1,,False,0.1
sick_0,0.6590909090909091,0.3484973907470703,rbf,0.1,balanced,True,0.1
sick_0,0.6590909090909091,0.36119890213012695,rbf,0.1,balanced,False,0.1
sick_0,0.928030303030303,0.13273286819458008,rbf,0.1,,True,1
sick_0,0.928030303030303,0.12059926986694336,rbf,0.1,,False,1
sick_0,0.6742424242424242,0.3546304702758789,rbf,0.1,balanced,True,1
sick_0,0.6742424242424242,0.338284969329834,rbf,0.1,balanced,False,1
sick_0,0.928030303030303,0.11202120780944824,rbf,1.0,,True,scale
sick_0,0.928030303030303,0.11236214637756348,rbf,1.0,,False,scale
sick_0,0.8371212121212122,0.2720210552215576,rbf,1.0,balanced,True,scale
sick_0,0.8371212121212122,0.29619884490966797,rbf,1.0,balanced,False,scale
sick_0,0.928030303030303,0.12019848823547363,rbf,1.0,,True,auto
sick_0,0.928030303030303,0.1120004653930664,rbf,1.0,,False,auto
sick_0,0.6553030303030303,0.3359487056732178,rbf,1.0,balanced,True,auto
sick_0,0.6553030303030303,0.3232250213623047,rbf,1.0,balanced,False,auto
sick_0,0.928030303030303,0.10399770736694336,rbf,1.0,,True,0.001
sick_0,0.928030303030303,0.08802294731140137,rbf,1.0,,False,0.001
sick_0,0.6590909090909091,0.5692365169525146,rbf,1.0,balanced,True,0.001
sick_0,0.6590909090909091,0.5636155605316162,rbf,1.0,balanced,False,0.001
sick_0,0.928030303030303,0.09600257873535156,rbf,1.0,,True,0.01
sick_0,0.928030303030303,0.09601950645446777,rbf,1.0,,False,0.01
sick_0,0.6590909090909091,0.3446512222290039,rbf,1.0,balanced,True,0.01
sick_0,0.6590909090909091,0.31235599517822266,rbf,1.0,balanced,False,0.01
sick_0,0.928030303030303,0.10397553443908691,rbf,1.0,,True,0.1
sick_0,0.928030303030303,0.09638714790344238,rbf,1.0,,False,0.1
sick_0,0.7272727272727273,0.29732728004455566,rbf,1.0,balanced,True,0.1
sick_0,0.7272727272727273,0.3082108497619629,rbf,1.0,balanced,False,0.1
sick_0,0.9242424242424242,0.12800192832946777,rbf,1.0,,True,1
sick_0,0.9242424242424242,0.12000250816345215,rbf,1.0,,False,1
sick_0,0.8522727272727273,0.26400065422058105,rbf,1.0,balanced,True,1
sick_0,0.8522727272727273,0.27381420135498047,rbf,1.0,balanced,False,1
sick_0,0.9507575757575758,0.10417723655700684,rbf,10.0,,True,scale
sick_0,0.9507575757575758,0.11686158180236816,rbf,10.0,,False,scale
sick_0,0.9166666666666666,0.20834112167358398,rbf,10.0,balanced,True,scale
sick_0,0.9166666666666666,0.17682480812072754,rbf,10.0,balanced,False,scale
sick_0,0.928030303030303,0.10400009155273438,rbf,10.0,,True,auto
sick_0,0.928030303030303,0.10399985313415527,rbf,10.0,,False,auto
sick_0,0.8636363636363636,0.2404463291168213,rbf,10.0,balanced,True,auto
sick_0,0.8636363636363636,0.24918270111083984,rbf,10.0,balanced,False,auto
sick_0,0.928030303030303,0.11212396621704102,rbf,10.0,,True,0.001
sick_0,0.928030303030303,0.10899591445922852,rbf,10.0,,False,0.001
sick_0,0.6590909090909091,0.34441375732421875,rbf,10.0,balanced,True,0.001
sick_0,0.6590909090909091,0.3443329334259033,rbf,10.0,balanced,False,0.001
sick_0,0.928030303030303,0.10400009155273438,rbf,10.0,,True,0.01
sick_0,0.928030303030303,0.10398292541503906,rbf,10.0,,False,0.01
sick_0,0.7537878787878788,0.30647826194763184,rbf,10.0,balanced,True,0.01
sick_0,0.7537878787878788,0.29588961601257324,rbf,10.0,balanced,False,0.01
sick_0,0.9318181818181818,0.11260318756103516,rbf,10.0,,True,0.1
sick_0,0.9318181818181818,0.10402345657348633,rbf,10.0,,False,0.1
sick_0,0.8901515151515151,0.20055460929870605,rbf,10.0,balanced,True,0.1
sick_0,0.8901515151515151,0.21750688552856445,rbf,10.0,balanced,False,0.1
sick_0,0.9545454545454546,0.10434079170227051,rbf,10.0,,True,1
sick_0,0.9545454545454546,0.11200070381164551,rbf,10.0,,False,1
sick_0,0.9204545454545454,0.1645200252532959,rbf,10.0,balanced,True,1
sick_0,0.9204545454545454,0.16802263259887695,rbf,10.0,balanced,False,1
sick_0,0.9659090909090909,0.09599995613098145,rbf,100.0,,True,scale
sick_0,0.9659090909090909,0.10736465454101562,rbf,100.0,,False,scale
sick_0,0.9507575757575758,0.12818694114685059,rbf,100.0,balanced,True,scale
sick_0,0.9507575757575758,0.1444416046142578,rbf,100.0,balanced,False,scale
sick_0,0.9621212121212122,0.10460686683654785,rbf,100.0,,True,auto
sick_0,0.9621212121212122,0.1125340461730957,rbf,100.0,,False,auto
sick_0,0.9204545454545454,0.18458247184753418,rbf,100.0,balanced,True,auto
sick_0,0.9204545454545454,0.2187190055847168,rbf,100.0,balanced,False,auto
sick_0,0.928030303030303,0.17600178718566895,rbf,100.0,,True,0.001
sick_0,0.928030303030303,0.11202263832092285,rbf,100.0,,False,0.001
sick_0,0.7575757575757576,0.30451154708862305,rbf,100.0,balanced,True,0.001
sick_0,0.7575757575757576,0.30439186096191406,rbf,100.0,balanced,False,0.001
sick_0,0.9318181818181818,0.11257600784301758,rbf,100.0,,True,0.01
sick_0,0.9318181818181818,0.10400056838989258,rbf,100.0,,False,0.01
sick_0,0.8939393939393939,0.21027112007141113,rbf,100.0,balanced,True,0.01
sick_0,0.8939393939393939,0.23316025733947754,rbf,100.0,balanced,False,0.01
sick_0,0.9659090909090909,0.10435271263122559,rbf,100.0,,True,0.1
sick_0,0.9659090909090909,0.12000560760498047,rbf,100.0,,False,0.1
sick_0,0.9166666666666666,0.15241146087646484,rbf,100.0,balanced,True,0.1
sick_0,0.9166666666666666,0.17600011825561523,rbf,100.0,balanced,False,0.1
sick_0,0.9621212121212122,0.09619474411010742,rbf,100.0,,True,1
sick_0,0.9621212121212122,0.12214946746826172,rbf,100.0,,False,1
sick_0,0.9507575757575758,0.12041401863098145,rbf,100.0,balanced,True,1
sick_0,0.9507575757575758,0.18595457077026367,rbf,100.0,balanced,False,1
sick_1,0.9153846153846154,0.048450469970703125,linear,0.001,,True,
sick_1,0.9153846153846154,0.0561525821685791,linear,0.001,,False,
sick_1,0.6538461538461539,0.320512056350708,linear,0.001,balanced,True,
sick_1,0.6538461538461539,0.31307363510131836,linear,0.001,balanced,False,
sick_1,0.9153846153846154,0.0805819034576416,linear,0.01,,True,
sick_1,0.9153846153846154,0.07201075553894043,linear,0.01,,False,
sick_1,0.6538461538461539,0.22425413131713867,linear,0.01,balanced,True,
sick_1,0.6538461538461539,0.20822691917419434,linear,0.01,balanced,False,
sick_1,0.9153846153846154,0.056183576583862305,linear,0.1,,True,
sick_1,0.9153846153846154,0.06031012535095215,linear,0.1,,False,
sick_1,0.7076923076923077,0.16854119300842285,linear,0.1,balanced,True,
sick_1,0.7076923076923077,0.1795670986175537,linear,0.1,balanced,False,
sick_1,0.9115384615384615,0.07221579551696777,linear,1.0,,True,
sick_1,0.9115384615384615,0.06418442726135254,linear,1.0,,False,
sick_1,0.8653846153846154,0.14452791213989258,linear,1.0,balanced,True,
sick_1,0.8653846153846154,0.15926909446716309,linear,1.0,balanced,False,
sick_1,0.9423076923076923,0.0639798641204834,linear,10.0,,True,
sick_1,0.9423076923076923,0.19701290130615234,linear,10.0,,False,
sick_1,0.8846153846153846,0.13616323471069336,linear,10.0,balanced,True,
sick_1,0.8846153846153846,0.2040543556213379,linear,10.0,balanced,False,
sick_1,0.9423076923076923,0.0879812240600586,linear,100.0,,True,
sick_1,0.9423076923076923,0.26389288902282715,linear,100.0,,False,
sick_1,0.8884615384615384,0.2559823989868164,linear,100.0,balanced,True,
sick_1,0.8884615384615384,1.3409955501556396,linear,100.0,balanced,False,
sick_1,0.9153846153846154,0.10422682762145996,rbf,0.001,,True,scale
sick_1,0.9153846153846154,0.08063960075378418,rbf,0.001,,False,scale
sick_1,0.9153846153846154,0.5534288883209229,rbf,0.001,balanced,True,scale
sick_1,0.9153846153846154,0.5551252365112305,rbf,0.001,balanced,False,scale
sick_1,0.9153846153846154,0.08800768852233887,rbf,0.001,,True,auto
sick_1,0.9153846153846154,0.09619736671447754,rbf,0.001,,False,auto
sick_1,0.9153846153846154,0.5635874271392822,rbf,0.001,balanced,True,auto
sick_1,0.9153846153846154,0.5369179248809814,rbf,0.001,balanced,False,auto
sick_1,0.9153846153846154,0.0959768295288086,rbf,0.001,,True,0.001
sick_1,0.9153846153846154,0.08854985237121582,rbf,0.001,,False,0.001
sick_1,0.9153846153846154,0.5610508918762207,rbf,0.001,balanced,True,0.001
sick_1,0.9153846153846154,0.5447862148284912,rbf,0.001,balanced,False,0.001
sick_1,0.9153846153846154,0.10402297973632812,rbf,0.001,,True,0.01
sick_1,0.9153846153846154,0.09599900245666504,rbf,0.001,,False,0.01
sick_1,0.9153846153846154,0.5610039234161377,rbf,0.001,balanced,True,0.01
sick_1,0.9153846153846154,0.539912223815918,rbf,0.001,balanced,False,0.01
sick_1,0.9153846153846154,0.09614443778991699,rbf,0.001,,True,0.1
sick_1,0.9153846153846154,0.0802466869354248,rbf,0.001,,False,0.1
sick_1,0.9153846153846154,0.5611097812652588,rbf,0.001,balanced,True,0.1
sick_1,0.9153846153846154,0.5561532974243164,rbf,0.001,balanced,False,0.1
sick_1,0.9153846153846154,0.09617733955383301,rbf,0.001,,True,1
sick_1,0.9153846153846154,0.10400009155273438,rbf,0.001,,False,1
sick_1,0.9153846153846154,0.570894718170166,rbf,0.001,balanced,True,1
sick_1,0.9153846153846154,0.5476503372192383,rbf,0.001,balanced,False,1
sick_1,0.9153846153846154,0.09599876403808594,rbf,0.01,,True,scale
sick_1,0.9153846153846154,0.09619927406311035,rbf,0.01,,False,scale
sick_1,0.6538461538461539,0.47911620140075684,rbf,0.01,balanced,True,scale
sick_1,0.6538461538461539,0.5371658802032471,rbf,0.01,balanced,False,scale
sick_1,0.9153846153846154,0.08800101280212402,rbf,0.01,,True,auto
sick_1,0.9153846153846154,0.08799934387207031,rbf,0.01,,False,auto
sick_1,0.08461538461538462,0.587073564529419,rbf,0.01,balanced,True,auto
sick_1,0.08461538461538462,0.5627343654632568,rbf,0.01,balanced,False,auto
sick_1,0.9153846153846154,0.08643937110900879,rbf,0.01,,True,0.001
sick_1,0.9153846153846154,0.08801078796386719,rbf,0.01,,False,0.001
sick_1,0.08461538461538462,0.5528206825256348,rbf,0.01,balanced,True,0.001
sick_1,0.08461538461538462,0.5385396480560303,rbf,0.01,balanced,False,0.001
sick_1,0.9153846153846154,0.08800053596496582,rbf,0.01,,True,0.01
sick_1,0.9153846153846154,0.0883941650390625,rbf,0.01,,False,0.01
sick_1,0.08461538461538462,0.5519754886627197,rbf,0.01,balanced,True,0.01
sick_1,0.08461538461538462,0.5236892700195312,rbf,0.01,balanced,False,0.01
sick_1,0.9153846153846154,0.09198355674743652,rbf,0.01,,True,0.1
sick_1,0.9153846153846154,0.08800101280212402,rbf,0.01,,False,0.1
sick_1,0.6538461538461539,0.5445027351379395,rbf,0.01,balanced,True,0.1
sick_1,0.6538461538461539,0.5381419658660889,rbf,0.01,balanced,False,0.1
sick_1,0.9153846153846154,0.10414433479309082,rbf,0.01,,True,1
sick_1,0.9153846153846154,0.11200475692749023,rbf,0.01,,False,1
sick_1,0.6653846153846154,0.47561073303222656,rbf,0.01,balanced,True,1
sick_1,0.6653846153846154,0.456620454788208,rbf,0.01,balanced,False,1
sick_1,0.9153846153846154,0.10436892509460449,rbf,0.1,,True,scale
sick_1,0.9153846153846154,0.10593533515930176,rbf,0.1,,False,scale
sick_1,0.6692307692307692,0.32802605628967285,rbf,0.1,balanced,True,scale
sick_1,0.6692307692307692,0.34433770179748535,rbf,0.1,balanced,False,scale
sick_1,0.9153846153846154,0.0960240364074707,rbf,0.1,,True,auto
sick_1,0.9153846153846154,0.09617495536804199,rbf,0.1,,False,auto
sick_1,0.6538461538461539,0.386707067489624,rbf,0.1,balanced,True,auto
sick_1,0.6538461538461539,0.36577320098876953,rbf,0.1,balanced,False,auto
sick_1,0.9153846153846154,0.10419654846191406,rbf,0.1,,True,0.001
sick_1,0.9153846153846154,0.08802556991577148,rbf,0.1,,False,0.001
sick_1,0.08461538461538462,0.5527012348175049,rbf,0.1,balanced,True,0.001
sick_1,0.08461538461538462,0.5615363121032715,rbf,0.1,balanced,False,0.001
sick_1,0.9153846153846154,0.12000036239624023,rbf,0.1,,True,0.01
sick_1,0.9153846153846154,0.09601712226867676,rbf,0.1,,False,0.01
sick_1,0.6538461538461539,0.51375412940979,rbf,0.1,balanced,True,0.01
sick_1,0.6538461538461539,0.5152435302734375,rbf,0.1,balanced,False,0.01
sick_1,0.9153846153846154,0.10419011116027832,rbf,0.1,,True,0.1
sick_1,0.9153846153846154,0.09599709510803223,rbf,0.1,,False,0.1
sick_1,0.6538461538461539,0.3531007766723633,rbf,0.1,balanced,True,0.1
sick_1,0.6538461538461539,0.3803291320800781,rbf,0.1,balanced,False,0.1
sick_1,0.9153846153846154,0.1195669174194336,rbf,0.1,,True,1
sick_1,0.9153846153846154,0.11480879783630371,rbf,0.1,,False,1
sick_1,0.6884615384615385,0.3386411666870117,rbf,0.1,balanced,True,1
sick_1,0.6884615384615385,0.32832837104797363,rbf,0.1,balanced,False,1
sick_1,0.9115384615384615,0.10399270057678223,rbf,1.0,,True,scale
sick_1,0.9115384615384615,0.12799906730651855,rbf,1.0,,False,scale
sick_1,0.8461538461538461,0.26399827003479004,rbf,1.0,balanced,True,scale
sick_1,0.8461538461538461,0.2578718662261963,rbf,1.0,balanced,False,scale
sick_1,0.9153846153846154,0.11223840713500977,rbf,1.0,,True,auto
sick_1,0.9153846153846154,0.09599924087524414,rbf,1.0,,False,auto
sick_1,0.6692307692307692,0.32566380500793457,rbf,1.0,balanced,True,auto
sick_1,0.6692307692307692,0.35225749015808105,rbf,1.0,balanced,False,auto
sick_1,0.9153846153846154,0.09600043296813965,rbf,1.0,,True,0.001
sick_1,0.9153846153846154,0.09599924087524414,rbf,1.0,,False,0.001
sick_1,0.6538461538461539,0.5443236827850342,rbf,1.0,balanced,True,0.001
sick_1,0.6538461538461539,0.5484023094177246,rbf,1.0,balanced,False,0.001
sick_1,0.9153846153846154,0.11219120025634766,rbf,1.0,,True,0.01
sick_1,0.9153846153846154,0.11467313766479492,rbf,1.0,,False,0.01
sick_1,0.6538461538461539,0.3792726993560791,rbf,1.0,balanced,True,0.01
sick_1,0.6538461538461539,0.33658528327941895,rbf,1.0,balanced,False,0.01
sick_1,0.9153846153846154,0.09662437438964844,rbf,1.0,,True,0.1
sick_1,0.9153846153846154,0.10416793823242188,rbf,1.0,,False,0.1
sick_1,0.7923076923076923,0.307873010635376,rbf,1.0,balanced,True,0.1
sick_1,0.7923076923076923,0.290419340133667,rbf,1.0,balanced,False,0.1
sick_1,0.9153846153846154,0.16380786895751953,rbf,1.0,,True,1
sick_1,0.9153846153846154,0.17215418815612793,rbf,1.0,,False,1
sick_1,0.85,0.25882625579833984,rbf,1.0,balanced,True,1
sick_1,0.85,0.2662990093231201,rbf,1.0,balanced,False,1
sick_1,0.9423076923076923,0.09737229347229004,rbf,10.0,,True,scale
sick_1,0.9423076923076923,0.08801984786987305,rbf,10.0,,False,scale
sick_1,0.9,0.17599916458129883,rbf,10.0,balanced,True,scale
sick_1,0.9,0.16986083984375,rbf,10.0,balanced,False,scale
sick_1,0.9115384615384615,0.11197042465209961,rbf,10.0,,True,auto
sick_1,0.9115384615384615,0.1119987964630127,rbf,10.0,,False,auto
sick_1,0.8730769230769231,0.2642862796783447,rbf,10.0,balanced,True,auto
sick_1,0.8730769230769231,0.2404160499572754,rbf,10.0,balanced,False,auto
sick_1,0.9153846153846154,0.10399794578552246,rbf,10.0,,True,0.001
sick_1,0.9153846153846154,0.09602475166320801,rbf,10.0,,False,0.001
sick_1,0.6538461538461539,0.44867610931396484,rbf,10.0,balanced,True,0.001
sick_1,0.6538461538461539,0.3452789783477783,rbf,10.0,balanced,False,0.001
sick_1,0.9153846153846154,0.1119999885559082,rbf,10.0,,True,0.01
sick_1,0.9153846153846154,0.11202049255371094,rbf,10.0,,False,0.01
sick_1,0.7961538461538461,0.2894868850708008,rbf,10.0,balanced,True,0.01
sick_1,0.7961538461538461,0.31274938583374023,rbf,10.0,balanced,False,0.01
sick_1,0.9230769230769231,0.12001776695251465,rbf,10.0,,True,0.1
sick_1,0.9230769230769231,0.11376142501831055,rbf,10.0,,False,0.1
sick_1,0.8730769230769231,0.22519326210021973,rbf,10.0,balanced,True,0.1
sick_1,0.8730769230769231,0.21619510650634766,rbf,10.0,balanced,False,0.1
sick_1,0.9461538461538461,0.10506486892700195,rbf,10.0,,True,1
sick_1,0.9461538461538461,0.09599590301513672,rbf,10.0,,False,1
sick_1,0.9115384615384615,0.15199971199035645,rbf,10.0,balanced,True,1
sick_1,0.9115384615384615,0.17600679397583008,rbf,10.0,balanced,False,1
sick_1,0.9538461538461539,0.11222028732299805,rbf,100.0,,True,scale
sick_1,0.9538461538461539,0.08867025375366211,rbf,100.0,,False,scale
sick_1,0.9307692307692308,0.12138748168945312,rbf,100.0,balanced,True,scale
sick_1,0.9307692307692308,0.13106775283813477,rbf,100.0,balanced,False,scale
sick_1,0.9346153846153846,0.10422110557556152,rbf,100.0,,True,auto
sick_1,0.9346153846153846,0.10401391983032227,rbf,100.0,,False,auto
sick_1,0.8923076923076924,0.17638468742370605,rbf,100.0,balanced,True,auto
sick_1,0.8923076923076924,0.2087268829345703,rbf,100.0,balanced,False,auto
sick_1,0.9153846153846154,0.10030794143676758,rbf,100.0,,True,0.001
sick_1,0.9153846153846154,0.0960700511932373,rbf,100.0,,False,0.001
sick_1,0.8038461538461539,0.2967851161956787,rbf,100.0,balanced,True,0.001
sick_1,0.8038461538461539,0.28981685638427734,rbf,100.0,balanced,False,0.001
sick_1,0.9307692307692308,0.1119847297668457,rbf,100.0,,True,0.01
sick_1,0.9307692307692308,0.12001562118530273,rbf,100.0,,False,0.01
sick_1,0.8807692307692307,0.192000150680542,rbf,100.0,balanced,True,0.01
sick_1,0.8807692307692307,0.20846176147460938,rbf,100.0,balanced,False,0.01
sick_1,0.9423076923076923,0.1280221939086914,rbf,100.0,,True,0.1
sick_1,0.9423076923076923,0.11294054985046387,rbf,100.0,,False,0.1
sick_1,0.9076923076923077,0.1522216796875,rbf,100.0,balanced,True,0.1
sick_1,0.9076923076923077,0.20905280113220215,rbf,100.0,balanced,False,0.1
sick_1,0.9461538461538461,0.10606884956359863,rbf,100.0,,True,1
sick_1,0.9461538461538461,0.12015366554260254,rbf,100.0,,False,1
sick_1,0.9384615384615385,0.12015581130981445,rbf,100.0,balanced,True,1
sick_1,0.9384615384615385,0.14449167251586914,rbf,100.0,balanced,False,1
sick_2,0.9202898550724637,0.051194190979003906,linear,0.001,,True,
sick_2,0.9202898550724637,0.04800009727478027,linear,0.001,,False,
sick_2,0.7028985507246377,0.320476770401001,linear,0.001,balanced,True,
sick_2,0.7028985507246377,0.2890629768371582,linear,0.001,balanced,False,
sick_2,0.9202898550724637,0.0650639533996582,linear,0.01,,True,
sick_2,0.9202898550724637,0.04799938201904297,linear,0.01,,False,
sick_2,0.7028985507246377,0.2168583869934082,linear,0.01,balanced,True,
sick_2,0.7028985507246377,0.18497848510742188,linear,0.01,balanced,False,
sick_2,0.9202898550724637,0.05615711212158203,linear,0.1,,True,
sick_2,0.9202898550724637,0.05616950988769531,linear,0.1,,False,
sick_2,0.7210144927536232,0.18399643898010254,linear,0.1,balanced,True,
sick_2,0.7210144927536232,0.17679429054260254,linear,0.1,balanced,False,
sick_2,0.9202898550724637,0.06700563430786133,linear,1.0,,True,
sick_2,0.9202898550724637,0.06399965286254883,linear,1.0,,False,
sick_2,0.8840579710144928,0.13643503189086914,linear,1.0,balanced,True,
sick_2,0.8840579710144928,0.1616532802581787,linear,1.0,balanced,False,
sick_2,0.9456521739130435,0.06423330307006836,linear,10.0,,True,
sick_2,0.9456521739130435,0.15284061431884766,linear,10.0,,False,
sick_2,0.9021739130434783,0.13632774353027344,linear,10.0,balanced,True,
sick_2,0.9021739130434783,0.3042013645172119,linear,10.0,balanced,False,
sick_2,0.9492753623188406,0.08815336227416992,linear,100.0,,True,
sick_2,0.9492753623188406,0.592106819152832,linear,100.0,,False,
sick_2,0.8985507246376812,0.26400232315063477,linear,100.0,balanced,True,
sick_2,0.8985507246376812,1.2558257579803467,linear,100.0,balanced,False,
sick_2,0.9202898550724637,0.09601354598999023,rbf,0.001,,True,scale
sick_2,0.9202898550724637,0.08800578117370605,rbf,0.001,,False,scale
sick_2,0.9202898550724637,0.5682868957519531,rbf,0.001,balanced,True,scale
